,league,season,game,round,week,date,home_team,away_team,home_score,away_score,status,game_id,url,team_x,home_Expected goals (xG),home_xG non-penalty,home_xG on target (xGOT),home_xG open play,home_xG set play,home_Blocked shots,home_Hit woodwork,home_Shots inside box,home_Shots off target,home_Shots on target,home_Shots outside box,home_Total shots,home_Accurate passes,home_Ball possession,home_Big chances,home_Big chances missed,home_Corners,home_Fouls committed,home_Accurate passes (%),home_Accurate crosses,home_Accurate long balls,home_Offsides,home_Opposition half,home_Own half,home_Passes,home_Throws,home_Touches in opposition box,home_Accurate crosses (%),home_Accurate long balls (%),team_y,away_Expected goals (xG),away_xG non-penalty,away_xG on target (xGOT),away_xG open play,away_xG set play,away_Blocked shots,away_Hit woodwork,away_Shots inside box,away_Shots off target,away_Shots on target,away_Shots outside box,away_Total shots,away_Accurate passes,away_Ball possession,away_Big chances,away_Big chances missed,away_Corners,away_Fouls committed,away_Accurate passes (%),away_Accurate crosses,away_Accurate long balls,away_Offsides,away_Opposition half,away_Own half,away_Passes,away_Throws,away_Touches in opposition box,away_Accurate crosses (%),away_Accurate long balls (%)
180,ITA-Serie A,2324,2024-01-05 Bologna-Genoa,19,19,2024-01-05 19:45:00+00:00,Bologna,Genoa,1 , 1,FT,4230714,https://fotmob.com/matches/bologna-vs-genoa/3c5scw#4230714,Bologna,1.33,1.33,1.92,0.84,0.50,9.0,0.0,13.0,4.0,8.0,8.0,21.0,584,71,1,1,11,8,0.88,8,27,2,349,235,662,23,27,0.21,0.77,Genoa,0.13,0.13,0.31,0.03,0.11,0.0,1.0,0.0,2.0,1.0,3.0,3.0,203,29,0,0,2,10,0.74,0,19,0,92,111,273,18,3,0.0,0.37
181,ITA-Serie A,2324,2024-01-06 Frosinone-Monza,19,19,2024-01-06 14:00:00+00:00,Frosinone,Monza,2 , 3,FT,4230716,https://fotmob.com/matches/monza-vs-frosinone/28104l#4230716,Frosinone,1.16,0.37,1.54,0.33,0.04,2.0,0.0,6.0,3.0,5.0,4.0,10.0,422,60,1,0,5,11,0.83,2,11,2,253,169,507,27,19,0.11,0.35,Monza,1.34,1.34,1.45,0.96,0.38,2.0,0.0,5.0,3.0,2.0,2.0,7.0,249,40,2,0,1,16,0.71,1,24,0,100,149,353,14,11,0.33,0.29
182,ITA-Serie A,2324,2024-01-06 Inter-Hellas Verona,19,19,2024-01-06 11:30:00+00:00,Inter,Hellas Verona,2 , 1,FT,4230720,https://fotmob.com/matches/inter-vs-hellas-verona/2u0z0c#4230720,Inter,1.90,1.90,2.23,0.84,1.06,1.0,1.0,12.0,8.0,6.0,3.0,15.0,426,62,4,2,7,16,0.83,7,32,6,172,254,511,21,27,0.3,0.57,Hellas Verona,1.34,0.55,0.38,0.53,0.03,1.0,1.0,7.0,4.0,3.0,1.0,8.0,236,38,3,3,0,15,0.74,7,27,1,127,109,317,16,18,0.37,0.48
183,ITA-Serie A,2324,2024-01-06 Lecce-Cagliari,19,19,2024-01-06 17:00:00+00:00,Lecce,Cagliari,1 , 1,FT,4230718,https://fotmob.com/matches/cagliari-vs-lecce/2szdhl#4230718,Lecce,1.61,1.61,0.12,0.59,1.02,4.0,1.0,11.0,9.0,2.0,4.0,15.0,186,41,3,2,7,20,0.7,6,20,6,75,111,265,23,27,0.3,0.34,Cagliari,0.97,0.97,0.53,0.23,0.74,5.0,1.0,3.0,7.0,2.0,11.0,14.0,299,59,1,0,6,14,0.76,7,30,0,178,121,391,20,18,0.27,0.41
184,ITA-Serie A,2324,2024-01-06 Sassuolo-Fiorentina,19,19,2024-01-06 19:45:00+00:00,Sassuolo,Fiorentina,1 , 0,FT,4230719,https://fotmob.com/matches/sassuolo-vs-fiorentina/28u7rc#4230719,Sassuolo,0.88,0.88,0.46,0.69,0.19,1.0,0.0,4.0,5.0,1.0,3.0,7.0,161,33,1,0,1,10,0.69,1,20,5,67,94,234,16,11,0.2,0.41,Fiorentina,1.25,0.47,1.00,0.17,0.30,2.0,1.0,6.0,4.0,3.0,3.0,9.0,382,67,3,3,8,14,0.83,12,30,6,229,153,463,22,35,0.34,0.51
185,ITA-Serie A,2324,2024-01-07 Empoli-AC Milan,19,19,2024-01-07 11:30:00+00:00,Empoli,AC Milan,0 , 3,FT,4230715,https://fotmob.com/matches/empoli-vs-ac-milan/2f1bbf#4230715,Empoli,0.90,0.90,0.17,0.61,0.29,10.0,0.0,9.0,5.0,2.0,8.0,17.0,276,35,0,0,6,9,0.86,1,37,0,131,145,322,20,22,0.05,0.65,AC Milan,1.69,0.90,2.67,0.71,0.19,3.0,0.0,10.0,4.0,6.0,3.0,13.0,560,65,2,1,6,13,0.9,7,37,0,256,304,622,24,30,0.44,0.73
186,ITA-Serie A,2324,2024-01-07 Roma-Atalanta,19,19,2024-01-07 19:45:00+00:00,Roma,Atalanta,1 , 1,FT,4230717,https://fotmob.com/matches/atalanta-vs-roma/2g6hwd#4230717,Roma,2.07,1.28,1.97,1.03,0.25,4.0,0.0,12.0,6.0,6.0,4.0,16.0,386,55,5,4,6,14,0.81,4,29,2,189,197,475,25,39,0.17,0.59,Atalanta,0.74,0.74,0.65,0.65,0.09,2.0,0.0,8.0,4.0,2.0,0.0,8.0,294,45,2,1,5,14,0.78,4,20,1,125,169,377,12,13,0.25,0.4
187,ITA-Serie A,2324,2024-01-07 Salernitana-Juventus,19,19,2024-01-07 17:00:00+00:00,Salernitana,Juventus,1 , 2,FT,4230721,https://fotmob.com/matches/salernitana-vs-juventus/27qgy0#4230721,Salernitana,0.76,0.76,0.95,0.69,0.08,2.0,0.0,5.0,3.0,3.0,3.0,8.0,182,29,1,1,2,9,0.72,4,13,0,89,93,254,18,16,0.36,0.25,Juventus,2.10,2.10,1.06,1.82,0.29,6.0,0.0,13.0,9.0,3.0,5.0,18.0,539,71,2,1,8,15,0.89,7,23,2,364,175,603,18,41,0.21,0.56
188,ITA-Serie A,2324,2024-01-07 Torino-SSC Napoli,19,19,2024-01-07 14:00:00+00:00,Torino,SSC Napoli,3 , 0,FT,4230723,https://fotmob.com/matches/torino-vs-ssc-napoli/37am8z#4230723,Torino,2.08,2.08,3.04,1.36,0.72,1.0,1.0,6.0,3.0,6.0,4.0,10.0,372,50,4,3,2,7,0.85,4,29,3,167,205,439,20,16,0.27,0.55,SSC Napoli,1.05,1.05,0.47,0.62,0.43,3.0,0.0,8.0,4.0,3.0,2.0,10.0,373,50,2,2,5,10,0.83,4,22,3,137,236,447,13,20,0.27,0.51
189,ITA-Serie A,2324,2024-01-07 Udinese-Lazio,19,19,2024-01-07 14:00:00+00:00,Udinese,Lazio,1 , 2,FT,4230722,https://fotmob.com/matches/lazio-vs-udinese/2fhtto#4230722,Udinese,0.75,0.75,1.01,0.30,0.45,5.0,0.0,6.0,6.0,2.0,7.0,13.0,311,46,0,0,4,16,0.8,5,28,0,113,198,390,30,10,0.42,0.51,Lazio,0.49,0.49,1.14,0.28,0.21,1.0,0.0,4.0,4.0,2.0,3.0,7.0,362,54,0,0,4,22,0.81,1,21,1,118,244,448,22,21,0.09,0.43
190,ITA-Serie A,2324,2024-01-13 Genoa-Torino,20,20,2024-01-13 14:00:00+00:00,Genoa,Torino,0 , 0,FT,4230726,https://fotmob.com/matches/torino-vs-genoa/3bizsr#4230726,Genoa,0.53,0.53,1.39,0.29,0.24,0.0,0.0,5.0,5.0,6.0,6.0,11.0,260,44,0,0,8,11,0.75,4,14,0,139,121,346,19,13,0.17,0.29,Torino,0.43,0.43,0.00,0.06,0.36,1.0,0.0,5.0,5.0,0.0,1.0,6.0,365,56,0,0,4,11,0.83,6,17,2,130,235,441,18,8,0.25,0.35
191,ITA-Serie A,2324,2024-01-13 Hellas Verona-Empoli,20,20,2024-01-13 17:00:00+00:00,Hellas Verona,Empoli,2 , 1,FT,4230732,https://fotmob.com/matches/empoli-vs-hellas-verona/2swm0r#4230732,Hellas Verona,0.81,0.81,1.27,0.46,0.35,2.0,0.0,6.0,2.0,7.0,5.0,11.0,212,40,2,1,5,20,0.75,6,42,0,118,94,283,16,20,0.26,0.58,Empoli,0.83,0.83,0.40,0.52,0.32,5.0,0.0,7.0,8.0,1.0,7.0,14.0,366,60,0,0,9,17,0.83,2,16,0,156,210,443,20,15,0.1,0.4
192,ITA-Serie A,2324,2024-01-13 Monza-Inter,20,20,2024-01-13 19:45:00+00:00,Monza,Inter,1 , 5,FT,4230733,https://fotmob.com/matches/monza-vs-inter/1w8tzq#4230733,Monza,1.02,0.24,1.13,0.13,0.11,0.0,0.0,4.0,7.0,2.0,5.0,9.0,477,57,1,0,4,6,0.89,3,32,3,248,229,534,14,11,0.27,0.71,Inter,4.37,2.79,4.73,2.62,0.17,3.0,0.0,11.0,10.0,7.0,9.0,20.0,331,43,6,1,5,12,0.85,7,18,2,156,175,390,16,35,0.39,0.58
193,ITA-Serie A,2324,2024-01-13 SSC Napoli-Salernitana,20,20,2024-01-13 14:00:00+00:00,SSC Napoli,Salernitana,2 , 1,FT,4230730,https://fotmob.com/matches/salernitana-vs-ssc-napoli/27myp5#4230730,SSC Napoli,2.19,1.40,2.80,1.18,0.23,3.0,0.0,11.0,9.0,7.0,8.0,19.0,648,70,4,2,8,15,0.9,5,44,0,419,229,724,18,32,0.17,0.75,Salernitana,0.12,0.12,0.62,0.10,0.03,2.0,0.0,1.0,2.0,2.0,5.0,6.0,210,30,0,0,3,10,0.69,2,30,0,91,119,304,18,6,0.15,0.43
194,ITA-Serie A,2324,2024-01-14 AC Milan-Roma,20,20,2024-01-14 19:45:00+00:00,AC Milan,Roma,3 , 1,FT,4230729,https://fotmob.com/matches/ac-milan-vs-roma/2gl9pd#4230729,AC Milan,1.49,1.49,0.88,0.81,0.68,4.0,2.0,12.0,8.0,5.0,5.0,17.0,418,48,1,0,2,12,0.89,4,28,1,231,187,472,11,30,0.25,0.62,Roma,1.40,0.61,1.63,0.54,0.07,4.0,0.0,5.0,3.0,5.0,7.0,12.0,435,52,1,0,5,9,0.87,6,24,5,225,210,499,12,23,0.21,0.49
195,ITA-Serie A,2324,2024-01-14 Cagliari-Bologna,20,20,2024-01-14 14:00:00+00:00,Cagliari,Bologna,2 , 1,FT,4230731,https://fotmob.com/matches/cagliari-vs-bologna/2sn5ak#4230731,Cagliari,0.68,0.68,0.64,0.60,0.08,2.0,0.0,1.0,1.0,2.0,4.0,5.0,271,36,1,0,2,12,0.76,1,16,1,79,192,358,17,4,0.13,0.35,Bologna,0.59,0.59,0.86,0.54,0.04,0.0,0.0,8.0,7.0,4.0,3.0,11.0,560,64,1,0,5,8,0.9,6,26,3,312,248,625,24,35,0.29,0.63
196,ITA-Serie A,2324,2024-01-14 Fiorentina-Udinese,20,20,2024-01-14 17:00:00+00:00,Fiorentina,Udinese,2 , 2,FT,4230725,https://fotmob.com/matches/fiorentina-vs-udinese/2few0w#4230725,Fiorentina,1.34,0.56,1.43,0.48,0.08,1.0,1.0,6.0,6.0,3.0,4.0,10.0,463,70,2,1,4,14,0.86,5,29,1,204,259,536,24,30,0.26,0.57,Udinese,1.21,1.21,1.79,1.08,0.13,1.0,1.0,8.0,5.0,6.0,4.0,12.0,169,30,1,0,4,13,0.73,2,24,1,91,78,231,16,14,0.25,0.5
197,ITA-Serie A,2324,2024-01-14 Lazio-Lecce,20,20,2024-01-14 11:30:00+00:00,Lazio,Lecce,1 , 0,FT,4230728,https://fotmob.com/matches/lazio-vs-lecce/2t4wio#4230728,Lazio,0.88,0.88,0.75,0.84,0.04,2.0,0.0,5.0,4.0,2.0,3.0,8.0,428,53,2,1,2,14,0.83,0,25,0,189,239,517,19,14,0.0,0.4,Lecce,1.11,1.11,0.45,0.77,0.34,2.0,0.0,8.0,6.0,3.0,3.0,11.0,376,47,1,1,5,12,0.83,4,27,0,103,273,454,27,14,0.29,0.44
198,ITA-Serie A,2324,2024-01-15 Atalanta-Frosinone,20,20,2024-01-15 19:45:00+00:00,Atalanta,Frosinone,5 , 0,FT,4230724,https://fotmob.com/matches/atalanta-vs-frosinone/2syl2j#4230724,Atalanta,4.01,3.22,4.47,2.02,1.20,6.0,0.0,17.0,6.0,9.0,4.0,21.0,396,48,6,3,8,11,0.82,5,23,0,180,216,483,29,36,0.25,0.52,Frosinone,0.42,0.42,0.85,0.38,0.03,2.0,0.0,4.0,1.0,5.0,4.0,8.0,444,52,0,0,2,8,0.83,1,25,2,147,297,538,33,9,0.14,0.45
199,ITA-Serie A,2324,2024-01-16 Juventus-Sassuolo,20,20,2024-01-16 19:45:00+00:00,Juventus,Sassuolo,3 , 0,FT,4230727,https://fotmob.com/matches/sassuolo-vs-juventus/2mml13#4230727,Juventus,1.17,1.17,0.92,1.10,0.07,5.0,0.0,7.0,2.0,5.0,5.0,12.0,385,46,1,1,5,9,0.84,2,29,6,184,201,458,15,15,0.15,0.56,Sassuolo,0.27,0.27,0.27,0.27,0.00,1.0,0.0,2.0,3.0,4.0,6.0,8.0,463,54,0,0,2,9,0.85,2,28,0,228,235,543,20,16,0.18,0.55
200,ITA-Serie A,2324,2024-01-20 Roma-Hellas Verona,21,21,2024-01-20 17:00:00+00:00,Roma,Hellas Verona,2 , 1,FT,4230739,https://fotmob.com/matches/roma-vs-hellas-verona/2uku6v#4230739,Roma,0.92,0.92,1.46,0.77,0.15,5.0,0.0,7.0,2.0,2.0,2.0,9.0,507,62,3,1,1,14,0.85,1,31,5,180,327,593,22,20,0.14,0.47,Hellas Verona,1.17,0.38,0.46,0.35,0.02,5.0,0.0,5.0,4.0,3.0,7.0,12.0,291,38,1,1,2,12,0.82,5,30,1,150,141,356,15,13,0.28,0.63
201,ITA-Serie A,2324,2024-01-20 Udinese-AC Milan,21,21,2024-01-20 19:45:00+00:00,Udinese,AC Milan,2 , 3,FT,4230742,https://fotmob.com/matches/ac-milan-vs-udinese/2fpjs6#4230742,Udinese,0.55,0.55,1.57,0.53,0.02,2.0,0.0,4.0,3.0,6.0,7.0,11.0,156,30,1,0,5,12,0.67,3,15,0,95,61,234,18,15,0.21,0.38,AC Milan,2.72,2.72,3.02,2.03,0.69,5.0,1.0,13.0,3.0,7.0,2.0,15.0,471,70,4,2,7,9,0.86,7,12,2,235,236,550,16,24,0.32,0.48
202,ITA-Serie A,2324,2024-01-21 Empoli-Monza,21,21,2024-01-21 14:00:00+00:00,Empoli,Monza,3 , 0,FT,4230735,https://fotmob.com/matches/monza-vs-empoli/1vbubb#4230735,Empoli,1.31,1.31,2.60,1.22,0.09,2.0,0.0,6.0,2.0,5.0,3.0,9.0,186,28,4,2,1,15,0.72,1,12,0,61,125,258,15,16,0.11,0.25,Monza,0.82,0.82,1.40,0.19,0.63,5.0,0.0,6.0,5.0,5.0,9.0,15.0,582,72,1,1,7,10,0.88,5,40,2,334,248,658,20,22,0.18,0.63
203,ITA-Serie A,2324,2024-01-21 Frosinone-Cagliari,21,21,2024-01-21 11:30:00+00:00,Frosinone,Cagliari,3 , 1,FT,4230737,https://fotmob.com/matches/cagliari-vs-frosinone/2t0k4l#4230737,Frosinone,2.84,2.84,2.94,2.00,0.84,2.0,0.0,10.0,8.0,7.0,7.0,17.0,382,60,6,4,8,11,0.76,6,18,2,188,194,501,23,21,0.38,0.32,Cagliari,0.58,0.58,0.97,0.28,0.30,1.0,0.0,5.0,4.0,4.0,4.0,9.0,213,40,0,0,4,18,0.66,5,29,2,112,101,324,18,11,0.24,0.36
204,ITA-Serie A,2324,2024-01-21 Lecce-Juventus,21,21,2024-01-21 19:45:00+00:00,Lecce,Juventus,0 , 3,FT,4230740,https://fotmob.com/matches/juventus-vs-lecce/38ed1f#4230740,Lecce,0.64,0.64,0.86,0.64,0.00,5.0,0.0,4.0,4.0,3.0,8.0,12.0,393,52,0,0,5,8,0.84,6,33,0,168,225,466,15,18,0.3,0.54,Juventus,2.14,2.14,2.65,1.69,0.44,2.0,0.0,13.0,5.0,8.0,2.0,15.0,355,48,4,2,5,12,0.81,8,33,0,166,189,437,21,30,0.44,0.55
205,ITA-Serie A,2324,2024-01-21 Salernitana-Genoa,21,21,2024-01-21 17:00:00+00:00,Salernitana,Genoa,1 , 2,FT,4230738,https://fotmob.com/matches/salernitana-vs-genoa/2b5rh9#4230738,Salernitana,0.76,0.76,1.08,0.48,0.27,6.0,1.0,7.0,3.0,2.0,4.0,11.0,444,60,1,0,5,7,0.83,5,25,7,217,227,537,24,17,0.21,0.46,Genoa,1.14,0.36,1.87,0.34,0.02,0.0,0.0,4.0,0.0,5.0,1.0,5.0,265,40,2,0,5,15,0.73,3,26,0,128,137,362,23,17,0.25,0.45
206,ITA-Serie A,2324,2024-01-26 Cagliari-Torino,22,22,2024-01-26 19:45:00+00:00,Cagliari,Torino,1 , 2,FT,4230745,https://fotmob.com/matches/cagliari-vs-torino/2s2af3#4230745,Cagliari,2.27,2.27,2.38,1.33,0.93,6.0,0.0,20.0,9.0,10.0,5.0,25.0,273,51,3,3,9,12,0.74,11,25,0,166,107,371,25,42,0.31,0.4,Torino,1.66,1.66,1.38,1.49,0.17,3.0,0.0,11.0,7.0,6.0,5.0,16.0,284,49,4,2,2,12,0.75,4,30,6,113,171,380,20,24,0.36,0.41
207,ITA-Serie A,2324,2024-01-27 AC Milan-Bologna,22,22,2024-01-27 19:45:00+00:00,AC Milan,Bologna,2 , 2,FT,4230750,https://fotmob.com/matches/ac-milan-vs-bologna/2t0ybc#4230750,AC Milan,3.28,1.70,2.30,1.28,0.43,0.0,2.0,9.0,10.0,4.0,5.0,14.0,403,50,6,4,4,16,0.9,8,15,1,198,205,449,10,21,0.35,0.6,Bologna,1.84,1.05,1.29,0.99,0.06,7.0,0.0,9.0,4.0,4.0,6.0,15.0,396,50,3,2,1,12,0.85,2,17,1,163,233,465,11,28,0.29,0.43
208,ITA-Serie A,2324,2024-01-27 Atalanta-Udinese,22,22,2024-01-27 14:00:00+00:00,Atalanta,Udinese,2 , 0,FT,4230744,https://fotmob.com/matches/atalanta-vs-udinese/2faumq#4230744,Atalanta,1.15,1.15,2.35,0.97,0.17,1.0,0.0,11.0,2.0,11.0,3.0,14.0,439,59,1,0,4,8,0.83,10,18,1,213,226,530,29,26,0.43,0.39,Udinese,0.60,0.60,0.91,0.52,0.07,2.0,0.0,4.0,6.0,5.0,9.0,13.0,301,41,1,1,4,11,0.79,2,30,3,149,152,379,23,13,0.2,0.54
209,ITA-Serie A,2324,2024-01-27 Juventus-Empoli,22,22,2024-01-27 17:00:00+00:00,Juventus,Empoli,1 , 1,FT,4230751,https://fotmob.com/matches/empoli-vs-juventus/2t05wr#4230751,Juventus,0.82,0.82,0.69,0.08,0.75,4.0,0.0,7.0,2.0,3.0,2.0,9.0,333,39,1,0,6,11,0.82,4,17,0,152,181,404,20,24,0.29,0.49,Empoli,0.79,0.79,1.38,0.42,0.36,5.0,0.0,9.0,6.0,5.0,7.0,16.0,567,61,0,0,7,6,0.89,5,27,2,346,221,634,10,17,0.22,0.54
210,ITA-Serie A,2324,2024-01-28 Fiorentina-Inter,22,22,2024-01-28 19:45:00+00:00,Fiorentina,Inter,0 , 1,FT,4230746,https://fotmob.com/matches/fiorentina-vs-inter/2fs4je#4230746,Fiorentina,1.84,1.05,2.09,0.66,0.39,5.0,0.0,10.0,5.0,4.0,4.0,14.0,424,58,2,2,7,6,0.82,4,35,3,209,215,518,11,24,0.17,0.51,Inter,0.55,0.55,0.50,0.51,0.04,2.0,0.0,7.0,2.0,4.0,1.0,8.0,299,42,0,0,6,12,0.79,4,15,4,73,226,378,15,17,0.25,0.33
211,ITA-Serie A,2324,2024-01-28 Genoa-Lecce,22,22,2024-01-28 11:30:00+00:00,Genoa,Lecce,2 , 1,FT,4230747,https://fotmob.com/matches/lecce-vs-genoa/3cj5b9#4230747,Genoa,1.69,1.69,1.97,0.54,1.14,4.0,3.0,11.0,8.0,7.0,8.0,19.0,289,49,3,2,3,12,0.79,4,21,1,132,157,364,19,20,0.31,0.42,Lecce,1.85,1.06,1.88,0.69,0.37,7.0,0.0,11.0,7.0,5.0,8.0,19.0,290,51,3,3,8,17,0.78,4,21,0,141,149,373,18,26,0.22,0.42
212,ITA-Serie A,2324,2024-01-28 Hellas Verona-Frosinone,22,22,2024-01-28 14:00:00+00:00,Hellas Verona,Frosinone,1 , 1,FT,4230752,https://fotmob.com/matches/hellas-verona-vs-frosinone/38btif#4230752,Hellas Verona,2.25,0.67,2.29,0.63,0.04,3.0,0.0,10.0,7.0,5.0,5.0,15.0,302,49,4,3,1,17,0.73,3,40,3,142,160,416,28,17,0.21,0.48,Frosinone,1.26,1.26,1.40,0.31,0.94,3.0,0.0,7.0,2.0,6.0,4.0,11.0,325,51,3,2,9,12,0.74,4,12,2,131,194,437,20,17,0.27,0.2
213,ITA-Serie A,2324,2024-01-28 Lazio-SSC Napoli,22,22,2024-01-28 17:00:00+00:00,Lazio,SSC Napoli,0 , 0,FT,4230748,https://fotmob.com/matches/lazio-vs-ssc-napoli/2szrou#4230748,Lazio,0.48,0.48,,0.43,0.05,3.0,0.0,4.0,6.0,1.0,6.0,10.0,354,39,0,0,4,11,0.86,7,19,3,174,180,410,17,17,0.35,0.51,SSC Napoli,0.16,0.16,,0.07,0.10,3.0,0.0,1.0,2.0,0.0,4.0,5.0,591,61,0,0,3,11,0.9,0,44,0,174,417,659,21,2,0.0,0.65
214,ITA-Serie A,2324,2024-01-28 Monza-Sassuolo,22,22,2024-01-28 14:00:00+00:00,Monza,Sassuolo,1 , 0,FT,4230749,https://fotmob.com/matches/monza-vs-sassuolo/1q52rz#4230749,Monza,0.40,0.40,0.44,0.34,0.06,6.0,0.0,6.0,5.0,1.0,6.0,12.0,450,61,0,0,4,8,0.84,5,41,2,135,315,535,16,14,0.38,0.53,Sassuolo,0.76,0.76,0.35,0.55,0.21,5.0,1.0,9.0,6.0,3.0,5.0,14.0,270,39,0,0,5,13,0.83,5,21,0,142,128,326,18,17,0.23,0.5
215,ITA-Serie A,2324,2024-01-29 Salernitana-Roma,22,22,2024-01-29 19:45:00+00:00,Salernitana,Roma,1 , 2,FT,4230753,https://fotmob.com/matches/salernitana-vs-roma/1wha1b#4230753,Salernitana,1.18,1.18,1.35,1.09,0.09,4.0,0.0,10.0,4.0,7.0,5.0,15.0,299,38,2,1,5,12,0.82,10,21,3,162,137,363,15,24,0.33,0.5,Roma,1.64,0.85,1.60,0.80,0.05,2.0,0.0,4.0,1.0,2.0,1.0,5.0,542,62,2,0,1,12,0.88,3,20,4,265,277,618,9,12,0.43,0.48
216,ITA-Serie A,2324,2024-02-02 Lecce-Fiorentina,23,23,2024-02-02 19:45:00+00:00,Lecce,Fiorentina,3 , 2,FT,4230760,https://fotmob.com/matches/fiorentina-vs-lecce/2t1qro#4230760,Lecce,2.62,2.62,3.00,2.38,0.24,3.0,2.0,14.0,5.0,8.0,2.0,16.0,232,44,4,4,1,13,0.73,3,28,4,87,145,318,23,28,0.2,0.46,Fiorentina,1.12,1.12,1.31,0.96,0.16,1.0,1.0,5.0,6.0,3.0,5.0,10.0,317,56,2,1,3,15,0.77,2,27,1,175,142,410,29,11,0.17,0.44
217,ITA-Serie A,2324,2024-02-03 Bologna-Sassuolo,23,23,2024-02-03 19:45:00+00:00,Bologna,Sassuolo,4 , 2,FT,4230755,https://fotmob.com/matches/sassuolo-vs-bologna/2mbw4l#4230755,Bologna,1.07,1.07,1.30,0.68,0.39,10.0,0.0,11.0,6.0,3.0,8.0,19.0,596,71,1,0,7,11,0.86,6,24,1,306,290,693,32,29,0.32,0.56,Sassuolo,0.77,0.77,0.88,0.65,0.12,4.0,0.0,7.0,4.0,4.0,5.0,12.0,185,29,1,0,4,10,0.67,2,21,0,80,105,278,18,23,0.13,0.37
218,ITA-Serie A,2324,2024-02-03 Empoli-Genoa,23,23,2024-02-03 14:00:00+00:00,Empoli,Genoa,0 , 0,FT,4230756,https://fotmob.com/matches/empoli-vs-genoa/2wutke#4230756,Empoli,0.56,0.56,0.23,0.34,0.22,7.0,1.0,8.0,4.0,4.0,7.0,15.0,310,48,0,0,6,11,0.79,6,37,2,134,176,394,32,16,0.29,0.57,Genoa,0.65,0.65,0.38,0.40,0.25,4.0,0.0,8.0,4.0,2.0,2.0,10.0,342,52,0,0,6,12,0.78,6,25,2,99,243,437,19,17,0.43,0.47
219,ITA-Serie A,2324,2024-02-03 Frosinone-AC Milan,23,23,2024-02-03 17:00:00+00:00,Frosinone,AC Milan,2 , 3,FT,4230757,https://fotmob.com/matches/ac-milan-vs-frosinone/2tee2f#4230757,Frosinone,1.02,0.23,1.09,0.23,0.03,1.0,0.0,4.0,2.0,4.0,3.0,7.0,294,42,1,0,2,10,0.78,1,13,0,128,166,378,20,13,0.25,0.28,AC Milan,1.42,1.42,2.56,0.75,0.66,5.0,0.0,9.0,3.0,5.0,4.0,13.0,426,58,3,0,4,13,0.84,3,39,1,183,243,509,34,34,0.17,0.64
220,ITA-Serie A,2324,2024-02-03 Udinese-Monza,23,23,2024-02-03 14:00:00+00:00,Udinese,Monza,0 , 0,FT,4230762,https://fotmob.com/matches/monza-vs-udinese/1vx5w8#4230762,Udinese,0.90,0.90,1.22,0.70,0.21,7.0,0.0,13.0,8.0,6.0,8.0,21.0,355,47,0,0,7,12,0.84,9,16,1,173,182,423,25,22,0.5,0.48,Monza,0.11,0.11,0.15,0.00,0.11,0.0,0.0,2.0,1.0,2.0,1.0,3.0,407,53,0,0,4,13,0.83,3,22,0,129,278,489,13,8,0.25,0.46
221,ITA-Serie A,2324,2024-02-04 Atalanta-Lazio,23,23,2024-02-04 17:00:00+00:00,Atalanta,Lazio,3 , 1,FT,4230754,https://fotmob.com/matches/atalanta-vs-lazio/2epyoh#4230754,Atalanta,2.27,1.49,2.70,0.86,0.62,5.0,1.0,15.0,9.0,5.0,4.0,19.0,477,53,5,3,6,13,0.86,13,23,1,170,307,552,7,39,0.5,0.49,Lazio,1.22,0.43,0.99,0.34,0.09,3.0,0.0,4.0,3.0,1.0,3.0,7.0,417,47,2,1,1,14,0.84,1,23,1,165,252,497,27,12,0.09,0.42
222,ITA-Serie A,2324,2024-02-04 Inter-Juventus,23,23,2024-02-04 19:45:00+00:00,Inter,Juventus,1 , 0,FT,4230758,https://fotmob.com/matches/inter-vs-juventus/2u4jlu#4230758,Inter,1.75,1.75,1.72,1.51,0.24,5.0,1.0,11.0,7.0,3.0,4.0,15.0,494,54,3,3,6,8,0.88,9,29,0,253,241,559,17,32,0.29,0.74,Juventus,0.66,0.66,0.05,0.42,0.23,7.0,0.0,7.0,4.0,1.0,5.0,12.0,434,46,0,0,4,8,0.89,4,36,0,260,174,489,13,13,0.21,0.72
223,ITA-Serie A,2324,2024-02-04 SSC Napoli-Hellas Verona,23,23,2024-02-04 14:00:00+00:00,SSC Napoli,Hellas Verona,2 , 1,FT,4230761,https://fotmob.com/matches/ssc-napoli-vs-hellas-verona/3851k0#4230761,SSC Napoli,1.29,1.29,1.39,0.97,0.32,2.0,0.0,11.0,10.0,7.0,8.0,19.0,514,69,3,3,9,11,0.86,2,37,2,244,270,599,24,28,0.09,0.54,Hellas Verona,0.93,0.93,0.68,0.44,0.49,1.0,0.0,8.0,9.0,2.0,4.0,12.0,188,31,1,1,2,14,0.71,6,22,2,94,94,263,15,15,0.35,0.37
224,ITA-Serie A,2324,2024-02-04 Torino-Salernitana,23,23,2024-02-04 11:30:00+00:00,Torino,Salernitana,0 , 0,FT,4230763,https://fotmob.com/matches/salernitana-vs-torino/26y4ki#4230763,Torino,0.89,0.89,0.22,0.52,0.37,5.0,0.0,10.0,7.0,1.0,3.0,13.0,438,67,0,0,10,11,0.87,8,19,3,234,204,504,31,24,0.26,0.45,Salernitana,0.10,0.10,0.34,0.02,0.08,0.0,0.0,1.0,2.0,1.0,2.0,3.0,174,33,0,0,1,8,0.68,0,13,0,65,109,255,18,4,0.0,0.25
